"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|DE-LU"
"24.03.2019 12:30 - 24.03.2019 12:45","28.13","EUR"
"24.03.2019 12:45 - 24.03.2019 13:00","19.42","EUR"
"24.03.2019 13:00 - 24.03.2019 13:15","36.40","EUR"
"24.03.2019 13:15 - 24.03.2019 13:30","32.40","EUR"
"24.03.2019 13:30 - 24.03.2019 13:45","21.00","EUR"
"24.03.2019 13:45 - 24.03.2019 14:00","17.10","EUR"
"24.03.2019 14:00 - 24.03.2019 14:15","26.14","EUR"
"24.03.2019 14:15 - 24.03.2019 14:30","23.20","EUR"
"24.03.2019 14:30 - 24.03.2019 14:45","19.26","EUR"
"24.03.2019 14:45 - 24.03.2019 15:00","24.60","EUR"
"24.03.2019 15:00 - 24.03.2019 15:15","19.68","EUR"
"24.03.2019 15:15 - 24.03.2019 15:30","19.10","EUR"
"24.03.2019 15:30 - 24.03.2019 15:45","18.46","EUR"
"24.03.2019 15:45 - 24.03.2019 16:00","23.10","EUR"
"24.03.2019 16:00 - 24.03.2019 16:15","17.35","EUR"
"24.03.2019 16:15 - 24.03.2019 16:30","23.53","EUR"
"24.03.2019 16:30 - 24.03.2019 16:45","26.67","EUR"
"24.03.2019 16:45 - 24.03.2019 17:00","28.44","EUR"
"24.03.2019 17:00 - 24.03.2019 17:15","19.01","EUR"
"24.03.2019 17:15 - 24.03.2019 17:30","27.72","EUR"
"24.03.2019 17:30 - 24.03.2019 17:45","38.41","EUR"
"24.03.2019 17:45 - 24.03.2019 18:00","41.00","EUR"
"24.03.2019 18:00 - 24.03.2019 18:15","30.10","EUR"
"24.03.2019 18:15 - 24.03.2019 18:30","36.30","EUR"
"24.03.2019 18:30 - 24.03.2019 18:45","37.95","EUR"
"24.03.2019 18:45 - 24.03.2019 19:00","41.24","EUR"
"24.03.2019 19:00 - 24.03.2019 19:15","47.62","EUR"
"24.03.2019 19:15 - 24.03.2019 19:30","43.69","EUR"
"24.03.2019 19:30 - 24.03.2019 19:45","39.30","EUR"
"24.03.2019 19:45 - 24.03.2019 20:00","28.20","EUR"
"24.03.2019 20:00 - 24.03.2019 20:15","49.81","EUR"
"24.03.2019 20:15 - 24.03.2019 20:30","41.00","EUR"
"24.03.2019 20:30 - 24.03.2019 20:45","27.80","EUR"
"24.03.2019 20:45 - 24.03.2019 21:00","21.80","EUR"
"24.03.2019 21:00 - 24.03.2019 21:15","37.98","EUR"
"24.03.2019 21:15 - 24.03.2019 21:30","31.67","EUR"
"24.03.2019 21:30 - 24.03.2019 21:45","31.47","EUR"
"24.03.2019 21:45 - 24.03.2019 22:00","26.00","EUR"
"24.03.2019 22:00 - 24.03.2019 22:15","37.63","EUR"
"24.03.2019 22:15 - 24.03.2019 22:30","38.35","EUR"
"24.03.2019 22:30 - 24.03.2019 22:45","29.10","EUR"
"24.03.2019 22:45 - 24.03.2019 23:00","18.90","EUR"
"24.03.2019 23:00 - 24.03.2019 23:15","45.10","EUR"
"24.03.2019 23:15 - 24.03.2019 23:30","33.79","EUR"
"24.03.2019 23:30 - 24.03.2019 23:45","19.10","EUR"
"24.03.2019 23:45 - 25.03.2019 00:00","6.00","EUR"
"25.03.2019 00:00 - 25.03.2019 00:15","40.53","EUR"
"25.03.2019 00:15 - 25.03.2019 00:30","33.21","EUR"
"25.03.2019 00:30 - 25.03.2019 00:45","20.90","EUR"
"25.03.2019 00:45 - 25.03.2019 01:00","11.71","EUR"
"25.03.2019 01:00 - 25.03.2019 01:15","38.20","EUR"
"25.03.2019 01:15 - 25.03.2019 01:30","27.27","EUR"
"25.03.2019 01:30 - 25.03.2019 01:45","21.48","EUR"
"25.03.2019 01:45 - 25.03.2019 02:00","17.00","EUR"
"25.03.2019 02:00 - 25.03.2019 02:15","28.00","EUR"
"25.03.2019 02:15 - 25.03.2019 02:30","23.98","EUR"
"25.03.2019 02:30 - 25.03.2019 02:45","20.80","EUR"
"25.03.2019 02:45 - 25.03.2019 03:00","21.22","EUR"
"25.03.2019 03:00 - 25.03.2019 03:15","23.70","EUR"
"25.03.2019 03:15 - 25.03.2019 03:30","19.60","EUR"
"25.03.2019 03:30 - 25.03.2019 03:45","22.57","EUR"
"25.03.2019 03:45 - 25.03.2019 04:00","24.21","EUR"
"25.03.2019 04:00 - 25.03.2019 04:15","14.52","EUR"
"25.03.2019 04:15 - 25.03.2019 04:30","21.71","EUR"
"25.03.2019 04:30 - 25.03.2019 04:45","26.30","EUR"
"25.03.2019 04:45 - 25.03.2019 05:00","29.50","EUR"
"25.03.2019 05:00 - 25.03.2019 05:15","12.90","EUR"
"25.03.2019 05:15 - 25.03.2019 05:30","19.42","EUR"
"25.03.2019 05:30 - 25.03.2019 05:45","31.32","EUR"
"25.03.2019 05:45 - 25.03.2019 06:00","43.60","EUR"
"25.03.2019 06:00 - 25.03.2019 06:15","17.19","EUR"
"25.03.2019 06:15 - 25.03.2019 06:30","37.41","EUR"
"25.03.2019 06:30 - 25.03.2019 06:45","44.00","EUR"
"25.03.2019 06:45 - 25.03.2019 07:00","44.24","EUR"
"25.03.2019 07:00 - 25.03.2019 07:15","39.80","EUR"
"25.03.2019 07:15 - 25.03.2019 07:30","40.70","EUR"
"25.03.2019 07:30 - 25.03.2019 07:45","41.10","EUR"
"25.03.2019 07:45 - 25.03.2019 08:00","43.10","EUR"
"25.03.2019 08:00 - 25.03.2019 08:15","43.50","EUR"
"25.03.2019 08:15 - 25.03.2019 08:30","37.30","EUR"
"25.03.2019 08:30 - 25.03.2019 08:45","34.03","EUR"
"25.03.2019 08:45 - 25.03.2019 09:00","28.25","EUR"
"25.03.2019 09:00 - 25.03.2019 09:15","39.23","EUR"
"25.03.2019 09:15 - 25.03.2019 09:30","33.91","EUR"
"25.03.2019 09:30 - 25.03.2019 09:45","29.90","EUR"
"25.03.2019 09:45 - 25.03.2019 10:00","28.60","EUR"
"25.03.2019 10:00 - 25.03.2019 10:15","34.94","EUR"
"25.03.2019 10:15 - 25.03.2019 10:30","29.81","EUR"
"25.03.2019 10:30 - 25.03.2019 10:45","27.16","EUR"
"25.03.2019 10:45 - 25.03.2019 11:00","30.48","EUR"
"25.03.2019 11:00 - 25.03.2019 11:15","30.95","EUR"
"25.03.2019 11:15 - 25.03.2019 11:30","29.27","EUR"
"25.03.2019 11:30 - 25.03.2019 11:45","27.56","EUR"
"25.03.2019 11:45 - 25.03.2019 12:00","31.83","EUR"
"25.03.2019 12:00 - 25.03.2019 12:15","31.80","EUR"
"25.03.2019 12:15 - 25.03.2019 12:30","27.56","EUR"
"25.03.2019 12:30 - 25.03.2019 12:45","28.86","EUR"
"25.03.2019 12:45 - 25.03.2019 13:00","25.43","EUR"
"25.03.2019 13:00 - 25.03.2019 13:15","29.75","EUR"
"25.03.2019 13:15 - 25.03.2019 13:30","29.75","EUR"
"25.03.2019 13:30 - 25.03.2019 13:45","22.59","EUR"
"25.03.2019 13:45 - 25.03.2019 14:00","18.77","EUR"
"25.03.2019 14:00 - 25.03.2019 14:15","22.15","EUR"
"25.03.2019 14:15 - 25.03.2019 14:30","26.26","EUR"
"25.03.2019 14:30 - 25.03.2019 14:45","26.50","EUR"
"25.03.2019 14:45 - 25.03.2019 15:00","29.90","EUR"
"25.03.2019 15:00 - 25.03.2019 15:15","21.35","EUR"
"25.03.2019 15:15 - 25.03.2019 15:30","27.62","EUR"
"25.03.2019 15:30 - 25.03.2019 15:45","26.30","EUR"
"25.03.2019 15:45 - 25.03.2019 16:00","28.74","EUR"
"25.03.2019 16:00 - 25.03.2019 16:15","18.64","EUR"
"25.03.2019 16:15 - 25.03.2019 16:30","32.59","EUR"
"25.03.2019 16:30 - 25.03.2019 16:45","28.00","EUR"
"25.03.2019 16:45 - 25.03.2019 17:00","36.15","EUR"
"25.03.2019 17:00 - 25.03.2019 17:15","18.47","EUR"
"25.03.2019 17:15 - 25.03.2019 17:30","29.64","EUR"
"25.03.2019 17:30 - 25.03.2019 17:45","36.53","EUR"
"25.03.2019 17:45 - 25.03.2019 18:00","45.00","EUR"
"25.03.2019 18:00 - 25.03.2019 18:15","25.38","EUR"
"25.03.2019 18:15 - 25.03.2019 18:30","34.80","EUR"
"25.03.2019 18:30 - 25.03.2019 18:45","42.83","EUR"
"25.03.2019 18:45 - 25.03.2019 19:00","49.00","EUR"
"25.03.2019 19:00 - 25.03.2019 19:15","45.10","EUR"
"25.03.2019 19:15 - 25.03.2019 19:30","42.80","EUR"
"25.03.2019 19:30 - 25.03.2019 19:45","41.26","EUR"
"25.03.2019 19:45 - 25.03.2019 20:00","40.73","EUR"
"25.03.2019 20:00 - 25.03.2019 20:15","54.00","EUR"
"25.03.2019 20:15 - 25.03.2019 20:30","42.98","EUR"
"25.03.2019 20:30 - 25.03.2019 20:45","37.28","EUR"
"25.03.2019 20:45 - 25.03.2019 21:00","31.78","EUR"
"25.03.2019 21:00 - 25.03.2019 21:15","45.97","EUR"
"25.03.2019 21:15 - 25.03.2019 21:30","42.70","EUR"
"25.03.2019 21:30 - 25.03.2019 21:45","35.50","EUR"
"25.03.2019 21:45 - 25.03.2019 22:00","31.80","EUR"
"25.03.2019 22:00 - 25.03.2019 22:15","53.79","EUR"
"25.03.2019 22:15 - 25.03.2019 22:30","44.00","EUR"
"25.03.2019 22:30 - 25.03.2019 22:45","35.19","EUR"
"25.03.2019 22:45 - 25.03.2019 23:00","24.89","EUR"
"25.03.2019 23:00 - 25.03.2019 23:15","51.03","EUR"
"25.03.2019 23:15 - 25.03.2019 23:30","37.95","EUR"
"25.03.2019 23:30 - 25.03.2019 23:45","31.62","EUR"
"25.03.2019 23:45 - 26.03.2019 00:00","24.09","EUR"
"26.03.2019 00:00 - 26.03.2019 00:15","42.50","EUR"
"26.03.2019 00:15 - 26.03.2019 00:30","34.53","EUR"
"26.03.2019 00:30 - 26.03.2019 00:45","30.18","EUR"
"26.03.2019 00:45 - 26.03.2019 01:00","26.79","EUR"
"26.03.2019 01:00 - 26.03.2019 01:15","39.30","EUR"
"26.03.2019 01:15 - 26.03.2019 01:30","32.33","EUR"
"26.03.2019 01:30 - 26.03.2019 01:45","29.33","EUR"
"26.03.2019 01:45 - 26.03.2019 02:00","26.23","EUR"
"26.03.2019 02:00 - 26.03.2019 02:15","34.61","EUR"
"26.03.2019 02:15 - 26.03.2019 02:30","29.42","EUR"
"26.03.2019 02:30 - 26.03.2019 02:45","28.80","EUR"
"26.03.2019 02:45 - 26.03.2019 03:00","27.99","EUR"
"26.03.2019 03:00 - 26.03.2019 03:15","27.68","EUR"
"26.03.2019 03:15 - 26.03.2019 03:30","28.08","EUR"
"26.03.2019 03:30 - 26.03.2019 03:45","27.93","EUR"
"26.03.2019 03:45 - 26.03.2019 04:00","30.14","EUR"
"26.03.2019 04:00 - 26.03.2019 04:15","24.42","EUR"
"26.03.2019 04:15 - 26.03.2019 04:30","27.88","EUR"
"26.03.2019 04:30 - 26.03.2019 04:45","30.75","EUR"
"26.03.2019 04:45 - 26.03.2019 05:00","33.14","EUR"
"26.03.2019 05:00 - 26.03.2019 05:15","23.32","EUR"
"26.03.2019 05:15 - 26.03.2019 05:30","27.53","EUR"
"26.03.2019 05:30 - 26.03.2019 05:45","36.18","EUR"
"26.03.2019 05:45 - 26.03.2019 06:00","44.42","EUR"
"26.03.2019 06:00 - 26.03.2019 06:15","23.89","EUR"
"26.03.2019 06:15 - 26.03.2019 06:30","41.14","EUR"
"26.03.2019 06:30 - 26.03.2019 06:45","45.71","EUR"
"26.03.2019 06:45 - 26.03.2019 07:00","45.00","EUR"
"26.03.2019 07:00 - 26.03.2019 07:15","42.82","EUR"
"26.03.2019 07:15 - 26.03.2019 07:30","45.99","EUR"
"26.03.2019 07:30 - 26.03.2019 07:45","43.49","EUR"
"26.03.2019 07:45 - 26.03.2019 08:00","40.31","EUR"
"26.03.2019 08:00 - 26.03.2019 08:15","54.41","EUR"
"26.03.2019 08:15 - 26.03.2019 08:30","47.62","EUR"
"26.03.2019 08:30 - 26.03.2019 08:45","38.40","EUR"
"26.03.2019 08:45 - 26.03.2019 09:00","27.67","EUR"
"26.03.2019 09:00 - 26.03.2019 09:15","47.77","EUR"
"26.03.2019 09:15 - 26.03.2019 09:30","41.55","EUR"
"26.03.2019 09:30 - 26.03.2019 09:45","34.49","EUR"
"26.03.2019 09:45 - 26.03.2019 10:00","28.29","EUR"
"26.03.2019 10:00 - 26.03.2019 10:15","39.61","EUR"
"26.03.2019 10:15 - 26.03.2019 10:30","35.52","EUR"
"26.03.2019 10:30 - 26.03.2019 10:45","33.38","EUR"
"26.03.2019 10:45 - 26.03.2019 11:00","34.05","EUR"
"26.03.2019 11:00 - 26.03.2019 11:15","32.69","EUR"
"26.03.2019 11:15 - 26.03.2019 11:30","34.59","EUR"
"26.03.2019 11:30 - 26.03.2019 11:45","36.88","EUR"
"26.03.2019 11:45 - 26.03.2019 12:00","36.11","EUR"
"26.03.2019 12:00 - 26.03.2019 12:15","31.80","EUR"
"26.03.2019 12:15 - 26.03.2019 12:30","32.35","EUR"
"26.03.2019 12:30 - 26.03.2019 12:45","35.50","EUR"
"26.03.2019 12:45 - 26.03.2019 13:00","38.34","EUR"
"26.03.2019 13:00 - 26.03.2019 13:15","33.22","EUR"
"26.03.2019 13:15 - 26.03.2019 13:30","35.07","EUR"
"26.03.2019 13:30 - 26.03.2019 13:45","36.66","EUR"
"26.03.2019 13:45 - 26.03.2019 14:00","35.48","EUR"
"26.03.2019 14:00 - 26.03.2019 14:15","27.67","EUR"
"26.03.2019 14:15 - 26.03.2019 14:30","33.71","EUR"
"26.03.2019 14:30 - 26.03.2019 14:45","37.71","EUR"
"26.03.2019 14:45 - 26.03.2019 15:00","41.50","EUR"
"26.03.2019 15:00 - 26.03.2019 15:15","30.80","EUR"
"26.03.2019 15:15 - 26.03.2019 15:30","35.14","EUR"
"26.03.2019 15:30 - 26.03.2019 15:45","37.92","EUR"
"26.03.2019 15:45 - 26.03.2019 16:00","41.96","EUR"
"26.03.2019 16:00 - 26.03.2019 16:15","26.35","EUR"
"26.03.2019 16:15 - 26.03.2019 16:30","34.30","EUR"
"26.03.2019 16:30 - 26.03.2019 16:45","40.71","EUR"
"26.03.2019 16:45 - 26.03.2019 17:00","46.84","EUR"
"26.03.2019 17:00 - 26.03.2019 17:15","28.60","EUR"
"26.03.2019 17:15 - 26.03.2019 17:30","38.82","EUR"
"26.03.2019 17:30 - 26.03.2019 17:45","46.09","EUR"
"26.03.2019 17:45 - 26.03.2019 18:00","52.48","EUR"
"26.03.2019 18:00 - 26.03.2019 18:15","34.10","EUR"
"26.03.2019 18:15 - 26.03.2019 18:30","41.37","EUR"
"26.03.2019 18:30 - 26.03.2019 18:45","49.65","EUR"
"26.03.2019 18:45 - 26.03.2019 19:00","55.39","EUR"
"26.03.2019 19:00 - 26.03.2019 19:15","49.88","EUR"
"26.03.2019 19:15 - 26.03.2019 19:30","48.78","EUR"
"26.03.2019 19:30 - 26.03.2019 19:45","48.30","EUR"
"26.03.2019 19:45 - 26.03.2019 20:00","47.65","EUR"
"26.03.2019 20:00 - 26.03.2019 20:15","54.76","EUR"
"26.03.2019 20:15 - 26.03.2019 20:30","48.01","EUR"
"26.03.2019 20:30 - 26.03.2019 20:45","43.94","EUR"
"26.03.2019 20:45 - 26.03.2019 21:00","39.28","EUR"
"26.03.2019 21:00 - 26.03.2019 21:15","50.30","EUR"
"26.03.2019 21:15 - 26.03.2019 21:30","45.53","EUR"
"26.03.2019 21:30 - 26.03.2019 21:45","42.88","EUR"
"26.03.2019 21:45 - 26.03.2019 22:00","35.29","EUR"
"26.03.2019 22:00 - 26.03.2019 22:15","51.65","EUR"
"26.03.2019 22:15 - 26.03.2019 22:30","42.25","EUR"
"26.03.2019 22:30 - 26.03.2019 22:45","39.70","EUR"
"26.03.2019 22:45 - 26.03.2019 23:00","30.40","EUR"
"26.03.2019 23:00 - 26.03.2019 23:15","49.77","EUR"
"26.03.2019 23:15 - 26.03.2019 23:30","42.20","EUR"
"26.03.2019 23:30 - 26.03.2019 23:45","32.60","EUR"
"26.03.2019 23:45 - 27.03.2019 00:00","29.40","EUR"
"27.03.2019 00:00 - 27.03.2019 00:15","43.70","EUR"
"27.03.2019 00:15 - 27.03.2019 00:30","35.85","EUR"
"27.03.2019 00:30 - 27.03.2019 00:45","32.22","EUR"
"27.03.2019 00:45 - 27.03.2019 01:00","30.03","EUR"
"27.03.2019 01:00 - 27.03.2019 01:15","39.28","EUR"
"27.03.2019 01:15 - 27.03.2019 01:30","34.57","EUR"
"27.03.2019 01:30 - 27.03.2019 01:45","33.52","EUR"
"27.03.2019 01:45 - 27.03.2019 02:00","31.31","EUR"
"27.03.2019 02:00 - 27.03.2019 02:15","36.45","EUR"
"27.03.2019 02:15 - 27.03.2019 02:30","33.43","EUR"
"27.03.2019 02:30 - 27.03.2019 02:45","33.24","EUR"
"27.03.2019 02:45 - 27.03.2019 03:00","33.68","EUR"
"27.03.2019 03:00 - 27.03.2019 03:15","31.89","EUR"
"27.03.2019 03:15 - 27.03.2019 03:30","32.13","EUR"
"27.03.2019 03:30 - 27.03.2019 03:45","32.82","EUR"
"27.03.2019 03:45 - 27.03.2019 04:00","35.40","EUR"
"27.03.2019 04:00 - 27.03.2019 04:15","30.61","EUR"
"27.03.2019 04:15 - 27.03.2019 04:30","31.97","EUR"
"27.03.2019 04:30 - 27.03.2019 04:45","34.92","EUR"
"27.03.2019 04:45 - 27.03.2019 05:00","37.51","EUR"
"27.03.2019 05:00 - 27.03.2019 05:15","29.55","EUR"
"27.03.2019 05:15 - 27.03.2019 05:30","31.36","EUR"
"27.03.2019 05:30 - 27.03.2019 05:45","38.90","EUR"
"27.03.2019 05:45 - 27.03.2019 06:00","46.20","EUR"
"27.03.2019 06:00 - 27.03.2019 06:15","26.93","EUR"
"27.03.2019 06:15 - 27.03.2019 06:30","43.44","EUR"
"27.03.2019 06:30 - 27.03.2019 06:45","45.86","EUR"
"27.03.2019 06:45 - 27.03.2019 07:00","51.63","EUR"
"27.03.2019 07:00 - 27.03.2019 07:15","45.47","EUR"
"27.03.2019 07:15 - 27.03.2019 07:30","46.80","EUR"
"27.03.2019 07:30 - 27.03.2019 07:45","48.28","EUR"
"27.03.2019 07:45 - 27.03.2019 08:00","47.31","EUR"
"27.03.2019 08:00 - 27.03.2019 08:15","52.91","EUR"
"27.03.2019 08:15 - 27.03.2019 08:30","52.38","EUR"
"27.03.2019 08:30 - 27.03.2019 08:45","41.80","EUR"
"27.03.2019 08:45 - 27.03.2019 09:00","40.75","EUR"
"27.03.2019 09:00 - 27.03.2019 09:15","48.99","EUR"
"27.03.2019 09:15 - 27.03.2019 09:30","45.63","EUR"
"27.03.2019 09:30 - 27.03.2019 09:45","43.96","EUR"
"27.03.2019 09:45 - 27.03.2019 10:00","39.39","EUR"
"27.03.2019 10:00 - 27.03.2019 10:15","45.29","EUR"
"27.03.2019 10:15 - 27.03.2019 10:30","41.85","EUR"
"27.03.2019 10:30 - 27.03.2019 10:45","39.10","EUR"
"27.03.2019 10:45 - 27.03.2019 11:00","38.70","EUR"
"27.03.2019 11:00 - 27.03.2019 11:15","41.60","EUR"
"27.03.2019 11:15 - 27.03.2019 11:30","40.10","EUR"
"27.03.2019 11:30 - 27.03.2019 11:45","38.80","EUR"
"27.03.2019 11:45 - 27.03.2019 12:00","37.50","EUR"
"27.03.2019 12:00 - 27.03.2019 12:15","38.77","EUR"
"27.03.2019 12:15 - 27.03.2019 12:30","38.20","EUR"
"27.03.2019 12:30 - 27.03.2019 12:45","38.80","EUR"
"27.03.2019 12:45 - 27.03.2019 13:00","38.80","EUR"
"27.03.2019 13:00 - 27.03.2019 13:15","36.83","EUR"
"27.03.2019 13:15 - 27.03.2019 13:30","37.90","EUR"
"27.03.2019 13:30 - 27.03.2019 13:45","38.27","EUR"
"27.03.2019 13:45 - 27.03.2019 14:00","37.00","EUR"
"27.03.2019 14:00 - 27.03.2019 14:15","33.60","EUR"
"27.03.2019 14:15 - 27.03.2019 14:30","37.60","EUR"
"27.03.2019 14:30 - 27.03.2019 14:45","38.90","EUR"
"27.03.2019 14:45 - 27.03.2019 15:00","41.00","EUR"
"27.03.2019 15:00 - 27.03.2019 15:15","34.90","EUR"
"27.03.2019 15:15 - 27.03.2019 15:30","37.00","EUR"
"27.03.2019 15:30 - 27.03.2019 15:45","38.44","EUR"
"27.03.2019 15:45 - 27.03.2019 16:00","40.19","EUR"
"27.03.2019 16:00 - 27.03.2019 16:15","35.20","EUR"
"27.03.2019 16:15 - 27.03.2019 16:30","37.92","EUR"
"27.03.2019 16:30 - 27.03.2019 16:45","40.65","EUR"
"27.03.2019 16:45 - 27.03.2019 17:00","43.23","EUR"
"27.03.2019 17:00 - 27.03.2019 17:15","34.40","EUR"
"27.03.2019 17:15 - 27.03.2019 17:30","40.64","EUR"
"27.03.2019 17:30 - 27.03.2019 17:45","44.87","EUR"
"27.03.2019 17:45 - 27.03.2019 18:00","47.80","EUR"
"27.03.2019 18:00 - 27.03.2019 18:15","37.32","EUR"
"27.03.2019 18:15 - 27.03.2019 18:30","41.07","EUR"
"27.03.2019 18:30 - 27.03.2019 18:45","46.30","EUR"
"27.03.2019 18:45 - 27.03.2019 19:00","51.31","EUR"
"27.03.2019 19:00 - 27.03.2019 19:15","50.89","EUR"
"27.03.2019 19:15 - 27.03.2019 19:30","49.60","EUR"
"27.03.2019 19:30 - 27.03.2019 19:45","48.22","EUR"
"27.03.2019 19:45 - 27.03.2019 20:00","45.40","EUR"
"27.03.2019 20:00 - 27.03.2019 20:15","53.56","EUR"
"27.03.2019 20:15 - 27.03.2019 20:30","47.00","EUR"
"27.03.2019 20:30 - 27.03.2019 20:45","43.46","EUR"
"27.03.2019 20:45 - 27.03.2019 21:00","36.74","EUR"
"27.03.2019 21:00 - 27.03.2019 21:15","49.52","EUR"
"27.03.2019 21:15 - 27.03.2019 21:30","44.23","EUR"
"27.03.2019 21:30 - 27.03.2019 21:45","40.53","EUR"
"27.03.2019 21:45 - 27.03.2019 22:00","32.51","EUR"
"27.03.2019 22:00 - 27.03.2019 22:15","51.80","EUR"
"27.03.2019 22:15 - 27.03.2019 22:30","43.22","EUR"
"27.03.2019 22:30 - 27.03.2019 22:45","38.88","EUR"
"27.03.2019 22:45 - 27.03.2019 23:00","29.61","EUR"
"27.03.2019 23:00 - 27.03.2019 23:15","47.62","EUR"
"27.03.2019 23:15 - 27.03.2019 23:30","41.31","EUR"
"27.03.2019 23:30 - 27.03.2019 23:45","33.05","EUR"
"27.03.2019 23:45 - 28.03.2019 00:00","28.81","EUR"
"28.03.2019 00:00 - 28.03.2019 00:15","42.83","EUR"
"28.03.2019 00:15 - 28.03.2019 00:30","36.82","EUR"
"28.03.2019 00:30 - 28.03.2019 00:45","31.77","EUR"
"28.03.2019 00:45 - 28.03.2019 01:00","28.80","EUR"
"28.03.2019 01:00 - 28.03.2019 01:15","36.39","EUR"
"28.03.2019 01:15 - 28.03.2019 01:30","33.38","EUR"
"28.03.2019 01:30 - 28.03.2019 01:45","31.95","EUR"
"28.03.2019 01:45 - 28.03.2019 02:00","30.59","EUR"
"28.03.2019 02:00 - 28.03.2019 02:15","32.81","EUR"
"28.03.2019 02:15 - 28.03.2019 02:30","31.42","EUR"
"28.03.2019 02:30 - 28.03.2019 02:45","32.43","EUR"
"28.03.2019 02:45 - 28.03.2019 03:00","34.12","EUR"
"28.03.2019 03:00 - 28.03.2019 03:15","28.59","EUR"
"28.03.2019 03:15 - 28.03.2019 03:30","30.27","EUR"
"28.03.2019 03:30 - 28.03.2019 03:45","32.24","EUR"
"28.03.2019 03:45 - 28.03.2019 04:00","36.30","EUR"
"28.03.2019 04:00 - 28.03.2019 04:15","27.81","EUR"
"28.03.2019 04:15 - 28.03.2019 04:30","30.63","EUR"
"28.03.2019 04:30 - 28.03.2019 04:45","34.90","EUR"
"28.03.2019 04:45 - 28.03.2019 05:00","39.00","EUR"
"28.03.2019 05:00 - 28.03.2019 05:15","28.10","EUR"
"28.03.2019 05:15 - 28.03.2019 05:30","32.00","EUR"
"28.03.2019 05:30 - 28.03.2019 05:45","38.55","EUR"
"28.03.2019 05:45 - 28.03.2019 06:00","48.10","EUR"
"28.03.2019 06:00 - 28.03.2019 06:15","28.10","EUR"
"28.03.2019 06:15 - 28.03.2019 06:30","42.89","EUR"
"28.03.2019 06:30 - 28.03.2019 06:45","45.43","EUR"
"28.03.2019 06:45 - 28.03.2019 07:00","53.61","EUR"
"28.03.2019 07:00 - 28.03.2019 07:15","44.90","EUR"
"28.03.2019 07:15 - 28.03.2019 07:30","46.80","EUR"
"28.03.2019 07:30 - 28.03.2019 07:45","47.92","EUR"
"28.03.2019 07:45 - 28.03.2019 08:00","48.16","EUR"
"28.03.2019 08:00 - 28.03.2019 08:15","50.63","EUR"
"28.03.2019 08:15 - 28.03.2019 08:30","50.81","EUR"
"28.03.2019 08:30 - 28.03.2019 08:45","48.64","EUR"
"28.03.2019 08:45 - 28.03.2019 09:00","43.91","EUR"
"28.03.2019 09:00 - 28.03.2019 09:15","48.11","EUR"
"28.03.2019 09:15 - 28.03.2019 09:30","45.83","EUR"
"28.03.2019 09:30 - 28.03.2019 09:45","42.36","EUR"
"28.03.2019 09:45 - 28.03.2019 10:00","43.56","EUR"
"28.03.2019 10:00 - 28.03.2019 10:15","47.62","EUR"
"28.03.2019 10:15 - 28.03.2019 10:30","43.03","EUR"
"28.03.2019 10:30 - 28.03.2019 10:45","41.50","EUR"
"28.03.2019 10:45 - 28.03.2019 11:00","41.70","EUR"
"28.03.2019 11:00 - 28.03.2019 11:15","44.96","EUR"
"28.03.2019 11:15 - 28.03.2019 11:30","44.38","EUR"
"28.03.2019 11:30 - 28.03.2019 11:45","43.20","EUR"
"28.03.2019 11:45 - 28.03.2019 12:00","40.75","EUR"
"28.03.2019 12:00 - 28.03.2019 12:15","40.50","EUR"
"28.03.2019 12:15 - 28.03.2019 12:30","40.26","EUR"
"28.03.2019 12:30 - 28.03.2019 12:45","42.84","EUR"
"28.03.2019 12:45 - 28.03.2019 13:00","45.37","EUR"
"28.03.2019 13:00 - 28.03.2019 13:15","40.57","EUR"
"28.03.2019 13:15 - 28.03.2019 13:30","41.58","EUR"
"28.03.2019 13:30 - 28.03.2019 13:45","43.35","EUR"
"28.03.2019 13:45 - 28.03.2019 14:00","42.53","EUR"
"28.03.2019 14:00 - 28.03.2019 14:15","35.08","EUR"
"28.03.2019 14:15 - 28.03.2019 14:30","41.31","EUR"
"28.03.2019 14:30 - 28.03.2019 14:45","44.82","EUR"
"28.03.2019 14:45 - 28.03.2019 15:00","46.83","EUR"
"28.03.2019 15:00 - 28.03.2019 15:15","38.44","EUR"
"28.03.2019 15:15 - 28.03.2019 15:30","41.80","EUR"
"28.03.2019 15:30 - 28.03.2019 15:45","43.87","EUR"
"28.03.2019 15:45 - 28.03.2019 16:00","47.14","EUR"
"28.03.2019 16:00 - 28.03.2019 16:15","37.38","EUR"
"28.03.2019 16:15 - 28.03.2019 16:30","41.08","EUR"
"28.03.2019 16:30 - 28.03.2019 16:45","45.57","EUR"
"28.03.2019 16:45 - 28.03.2019 17:00","49.36","EUR"
"28.03.2019 17:00 - 28.03.2019 17:15","36.48","EUR"
"28.03.2019 17:15 - 28.03.2019 17:30","42.86","EUR"
"28.03.2019 17:30 - 28.03.2019 17:45","48.85","EUR"
"28.03.2019 17:45 - 28.03.2019 18:00","53.61","EUR"
"28.03.2019 18:00 - 28.03.2019 18:15","42.53","EUR"
"28.03.2019 18:15 - 28.03.2019 18:30","47.36","EUR"
"28.03.2019 18:30 - 28.03.2019 18:45","50.38","EUR"
"28.03.2019 18:45 - 28.03.2019 19:00","56.20","EUR"
